experiment,image,img_file,magnification,path,x_scaling,y_scaling
LMEX0000000262,LMEX0000000262_IMG_8,2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000262,0.604248047,0.604248047
LMEX0000000262,LMEX0000000262_IMG_9,2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000262,0.604248047,0.604248047
LMEX0000000263,LMEX0000000263_IMG_5,2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000263,0.604248047,0.604248047
LMEX0000000263,LMEX0000000263_IMG_6,2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000263,0.604248047,0.604248047
LMEX0000000263,LMEX0000000263_IMG_7,2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000263,0.604248047,0.604248047
LMEX0000000263,LMEX0000000263_IMG_8,2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000263,0.604248047,0.604248047
LMEX0000000263,LMEX0000000263_IMG_9,2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000263,0.604248047,0.604248047
LMEX0000000265,LMEX0000000265_IMG_5,2015-10-26_60X_LMH-15-D007-RLL-10B1-6_GRP_TUBB3_MUC5AC_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000265,0.604248047,0.604248047
LMEX0000000265,LMEX0000000265_IMG_6,2015-10-26_60X_LMH-15-D007-RLL-10B1-6_GRP_TUBB3_MUC5AC_001a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000265,0.604248047,0.604248047
LMEX0000000265,LMEX0000000265_IMG_7,2015-10-26_60X_LMH-15-D007-RLL-10B1-6_GRP_TUBB3_MUC5AC_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000265,0.604248047,0.604248047
LMEX0000000265,LMEX0000000265_IMG_8,2015-10-26_60X_LMH-15-D007-RLL-10B1-6_GRP_TUBB3_MUC5AC_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000265,0.604248047,0.604248047
LMEX0000000265,LMEX0000000265_IMG_9,2015-10-26_60X_LMH-15-D007-RLL-10B1-6_GRP_TUBB3_MUC5AC_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000265,0.604248047,0.604248047
LMEX0000000266,LMEX0000000266_IMG_4,2015-10-21_60X_LMH-15-D007-RLL-10B2-17_KRT14_MUC5B_MUC5AC_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000266,0.604248047,0.604248047
LMEX0000000266,LMEX0000000266_IMG_5,2015-10-21_60X_LMH-15-D007-RLL-10B2-17_KRT14_MUC5B_MUC5AC_001a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000266,0.604248047,0.604248047
LMEX0000000266,LMEX0000000266_IMG_6,2015-10-21_60X_LMH-15-D007-RLL-10B2-17_KRT14_MUC5B_MUC5AC_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000266,0.604248047,0.604248047
LMEX0000000266,LMEX0000000266_IMG_7,2015-10-21_60X_LMH-15-D007-RLL-10B2-17_KRT14_MUC5B_MUC5AC_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000266,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_10,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_11,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_12,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_13,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_14,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_15,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_16,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_006.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_8,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000267,LMEX0000000267_IMG_9,2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000267,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_10,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_11,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_12,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_005.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_13,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_005a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_14,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_006.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_15,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_007.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_16,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_007a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_8,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000268,LMEX0000000268_IMG_9,2015-06-04_60X_LMH-D001-LLL-7B2-14_NKX2.1_VIM_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000268,0.604248047,0.604248047
LMEX0000000269,LMEX0000000269_IMG_5,2015-10-09_60X_LMH-15-D007-RLL-10B2-5_SCGBA1A_TUBB3_MUC5AC_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000269,0.604248047,0.604248047
LMEX0000000269,LMEX0000000269_IMG_6,2015-10-09_60X_LMH-15-D007-RLL-10B2-5_SCGBA1A_TUBB3_MUC5AC_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000269,0.604248047,0.604248047
LMEX0000000269,LMEX0000000269_IMG_7,2015-10-09_60X_LMH-15-D007-RLL-10B2-5_SCGBA1A_TUBB3_MUC5AC_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000269,0.604248047,0.604248047
LMEX0000000269,LMEX0000000269_IMG_8,2015-10-09_60X_LMH-15-D007-RLL-10B2-5_SCGBA1A_TUBB3_MUC5AC_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000269,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_10,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_001a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_11,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_12,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_13,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_14,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_15,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_16,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_005.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_17,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_006.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_18,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_007.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000270,LMEX0000000270_IMG_9,2015-10-19_60X_LMH-15-D003-RLL-9B2-17_GRP_TUBB3_MUC5AC_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000270,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_10,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_11,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_12,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_004a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_6,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_7,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_001a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_8,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000573,LMEX0000000573_IMG_9,2016-02-24_60X_C57BL6_E16.5_LMM.14.24.4.33_NKX2.1_ABCA3_ACTA2_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000573,0.604248047,0.604248047
LMEX0000000029,LMEX0000000029_IMG_6,2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000029,0.604248047,0.604248047
LMEX0000000029,LMEX0000000029_IMG_7,2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000029,0.604248047,0.604248047
LMEX0000000029,LMEX0000000029_IMG_8,2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000029,0.604248047,0.604248047
LMEX0000000029,LMEX0000000029_IMG_9,2015-001-005_60X_C57Bl6_E18.5_LMM.14.49.5.55_HOPX_SFTPC_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000029,0.604248047,0.604248047
LMEX0000000030,LMEX0000000030_IMG_5,2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000030,0.604248047,0.604248047
LMEX0000000030,LMEX0000000030_IMG_6,2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000030,0.604248047,0.604248047
LMEX0000000030,LMEX0000000030_IMG_7,2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000030,0.604248047,0.604248047
LMEX0000000030,LMEX0000000030_IMG_8,2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000030,0.604248047,0.604248047
LMEX0000000030,LMEX0000000030_IMG_9,2015-004-021_60X_C57BL6_E18.5_LMM.14.38.2.50_LYVE1_EMCN_ACTA2_004a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000030,0.604248047,0.604248047
LMEX0000000031,LMEX0000000031_IMG_5,2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000031,0.604248047,0.604248047
LMEX0000000031,LMEX0000000031_IMG_6,2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_001a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000031,0.604248047,0.604248047
LMEX0000000031,LMEX0000000031_IMG_7,2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000031,0.604248047,0.604248047
LMEX0000000031,LMEX0000000031_IMG_8,2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000031,0.604248047,0.604248047
LMEX0000000031,LMEX0000000031_IMG_9,2015-004-021_60X_C57BL6_E16.5_LMM.14.24.4.47_LYVE1_EMCN_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000031,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_10,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_11,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_12,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_005.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_13,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_006.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_7,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_8,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000032,LMEX0000000032_IMG_9,2015-004-020_60X_C57BL6_PND7_LMM.15.23A.4L.41_LYVE1_EMCN_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000032,0.604248047,0.604248047
LMEX0000000033,LMEX0000000033_IMG_10,2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000033,0.604248047,0.604248047
LMEX0000000033,LMEX0000000033_IMG_5,2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000033,0.604248047,0.604248047
LMEX0000000033,LMEX0000000033_IMG_6,2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000033,0.604248047,0.604248047
LMEX0000000033,LMEX0000000033_IMG_7,2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_002a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000033,0.604248047,0.604248047
LMEX0000000033,LMEX0000000033_IMG_8,2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000033,0.604248047,0.604248047
LMEX0000000033,LMEX0000000033_IMG_9,2015-004-020_60X_C57BL6_PND28_LMM.15.24A.6L.45_LYVE1_EMCN_ACTA2_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000033,0.604248047,0.604248047
LMEX0000000034,LMEX0000000034_IMG_6,2015-001-019_60X_C57Bl6_E18.5_LMM.14.49.5.75_SFTPC_pHISH3_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000034,0.604248047,0.604248047
LMEX0000000034,LMEX0000000034_IMG_7,2015-001-019_60X_C57Bl6_E18.5_LMM.14.49.5.75_SFTPC_pHISH3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000034,0.604248047,0.604248047
LMEX0000000034,LMEX0000000034_IMG_8,2015-001-019_60X_C57Bl6_E18.5_LMM.14.49.5.75_SFTPC_pHISH3_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000034,0.604248047,0.604248047
LMEX0000000034,LMEX0000000034_IMG_9,2015-001-019_60X_C57Bl6_E18.5_LMM.14.49.5.75_SFTPC_pHISH3_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000034,0.604248047,0.604248047
LMEX0000000035,LMEX0000000035_IMG_4,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.29_SFTPC_pHISH3_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000035,0.604248047,0.604248047
LMEX0000000035,LMEX0000000035_IMG_5,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.29_SFTPC_pHISH3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000035,0.604248047,0.604248047
LMEX0000000035,LMEX0000000035_IMG_6,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.29_SFTPC_pHISH3_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000035,0.604248047,0.604248047
LMEX0000000036,LMEX0000000036_IMG_10,2015-001-019_60X_C57BL6_E16.5_LMM.14.24.4.39_SFTPC_pHISH3_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000036,0.604248047,0.604248047
LMEX0000000036,LMEX0000000036_IMG_6,2015-001-019_60X_C57BL6_E16.5_LMM.14.24.4.39_SFTPC_pHISH3_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000036,0.604248047,0.604248047
LMEX0000000036,LMEX0000000036_IMG_7,2015-001-019_60X_C57BL6_E16.5_LMM.14.24.4.39_SFTPC_pHISH3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000036,0.604248047,0.604248047
LMEX0000000036,LMEX0000000036_IMG_8,2015-001-019_60X_C57BL6_E16.5_LMM.14.24.4.39_SFTPC_pHISH3_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000036,0.604248047,0.604248047
LMEX0000000036,LMEX0000000036_IMG_9,2015-001-019_60X_C57BL6_E16.5_LMM.14.24.4.39_SFTPC_pHISH3_ACTA2_003a.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000036,0.604248047,0.604248047
LMEX0000000037,LMEX0000000037_IMG_10,2015-004-006_60X_C57BL6_PND7_LMM.15.23A.4L.48_SFTPC_pHISH3_ACTA2_005.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000037,0.604248047,0.604248047
LMEX0000000037,LMEX0000000037_IMG_6,2015-004-006_60X_C57BL6_PND7_LMM.15.23A.4L.48_SFTPC_pHISH3_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000037,0.604248047,0.604248047
LMEX0000000037,LMEX0000000037_IMG_7,2015-004-006_60X_C57BL6_PND7_LMM.15.23A.4L.48_SFTPC_pHISH3_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000037,0.604248047,0.604248047
LMEX0000000037,LMEX0000000037_IMG_8,2015-004-006_60X_C57BL6_PND7_LMM.15.23A.4L.48_SFTPC_pHISH3_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000037,0.604248047,0.604248047
LMEX0000000037,LMEX0000000037_IMG_9,2015-004-006_60X_C57BL6_PND7_LMM.15.23A.4L.48_SFTPC_pHISH3_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000037,0.604248047,0.604248047
LMEX0000000038,LMEX0000000038_IMG_5,2015-003-030_60X_C57BL6_PND7_LMM.15.23A.4L.46_SOX2_NKX2.1_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000038,0.604248047,0.604248047
LMEX0000000038,LMEX0000000038_IMG_6,2015-003-030_60X_C57BL6_PND7_LMM.15.23A.4L.46_SOX2_NKX2.1_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000038,0.604248047,0.604248047
LMEX0000000038,LMEX0000000038_IMG_7,2015-003-030_60X_C57BL6_PND7_LMM.15.23A.4L.46_SOX2_NKX2.1_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000038,0.604248047,0.604248047
LMEX0000000038,LMEX0000000038_IMG_8,2015-003-030_60X_C57BL6_PND7_LMM.15.23A.4L.46_SOX2_NKX2.1_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000038,0.604248047,0.604248047
LMEX0000000039,LMEX0000000039_IMG_5,2014-012-005_60X_C57BL6_E18.5_LMM.14.49.4.9_SOX2_NKX2.1_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000039,0.604248047,0.604248047
LMEX0000000039,LMEX0000000039_IMG_6,2014-012-005_60X_C57BL6_E18.5_LMM.14.49.4.9_SOX2_NKX2.1_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000039,0.604248047,0.604248047
LMEX0000000039,LMEX0000000039_IMG_7,2014-012-005_60X_C57BL6_E18.5_LMM.14.49.4.9_SOX2_NKX2.1_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000039,0.604248047,0.604248047
LMEX0000000040,LMEX0000000040_IMG_10,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.30_SOX2_NKX2.1_ACTA2_005.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000040,0.604248047,0.604248047
LMEX0000000040,LMEX0000000040_IMG_6,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.30_SOX2_NKX2.1_ACTA2_001.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000040,0.604248047,0.604248047
LMEX0000000040,LMEX0000000040_IMG_7,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.30_SOX2_NKX2.1_ACTA2_002.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000040,0.604248047,0.604248047
LMEX0000000040,LMEX0000000040_IMG_8,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.30_SOX2_NKX2.1_ACTA2_003.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000040,0.604248047,0.604248047
LMEX0000000040,LMEX0000000040_IMG_9,2015-004-006_60X_C57BL6_PND28_LMM.15.20A.1.30_SOX2_NKX2.1_ACTA2_004.tif,60X,http://lungmap-breath-data.s3.amazonaws.com/LMEX0000000040,0.604248047,0.604248047
