"","experiment_id","experiment_type","platform.x","release_date","age_label","date","experiment","gender","image_id","label","magnification","organism_label","platform.y","s3downloadkey","strain","id","X","color","probe_id","probe_label","target_conditions","target_molecules"
"4262","LMEX0000000286","Histological stain","confocal","05/07/2015","four years old","05/07/2015","LMXT0000000002","Female","LMEX0000000286_IMG_18","confocal LMXT0000000002 in human strain African_American","4X","homo sapiens","confocal","LMEX0000000286/2015-05-07_4X_HE_LMH-15-D001-LLL-7B2-21_004/2015-05-07_4X_HE_LMH-15-D001-LLL-7B2-21_004.tif","African_American","IMG",18,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4263","LMEX0000000286","Histological stain","confocal","05/07/2015","four years old","05/07/2015","LMXT0000000002","Female","LMEX0000000286_IMG_14","confocal LMXT0000000002 in human strain African_American","4X","homo sapiens","confocal","LMEX0000000286/2015-05-07_4X_HE_LMH-15-D001-LLL-7B2-21_001/2015-05-07_4X_HE_LMH-15-D001-LLL-7B2-21_001.tif","African_American","IMG",14,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4264","LMEX0000000286","Histological stain","confocal","05/07/2015","four years old","05/07/2015","LMXT0000000002","Female","LMEX0000000286_IMG_3","confocal LMXT0000000002 in human strain African_American","10X","homo sapiens","confocal","LMEX0000000286/2015-05-07_10X_HE_LMH-15-D001-LLL-7B2-21_003/2015-05-07_10X_HE_LMH-15-D001-LLL-7B2-21_003.tif","African_American","IMG",3,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4265","LMEX0000000286","Histological stain","confocal","05/07/2015","four years old","05/07/2015","LMXT0000000002","Female","LMEX0000000286_IMG_6","confocal LMXT0000000002 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000286/2015-05-07_20X_HE_LMH-15-D001-LLL-7B2-21_001/2015-05-07_20X_HE_LMH-15-D001-LLL-7B2-21_001.tif","African_American","IMG",6,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4266","LMEX0000000286","Histological stain","confocal","05/07/2015","four years old","05/07/2015","LMXT0000000002","Female","LMEX0000000286_IMG_15","confocal LMXT0000000002 in human strain African_American","4X","homo sapiens","confocal","LMEX0000000286/2015-05-07_4X_HE_LMH-15-D001-LLL-7B2-21_001_8X10_TileScan/2015-05-07_4X_HE_LMH-15-D001-LLL-7B2-21_001_8X10_TileScan.tif","African_American","IMG",15,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4267","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_6","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_006a/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_006a.tif","Other","IMG",6,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4268","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_34","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_006a/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_006a.tif","Other","IMG",34,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4269","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_28","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_001/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_001.tif","Other","IMG",28,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4270","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_22","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_004/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_004.tif","Other","IMG",22,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4271","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_29","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4x_LMH-15-D024-RLL-6B1-11_001_TileScan/2015-10-26_HE_4x_LMH-15-D024-RLL-6B1-11_001_TileScan.tif","Other","IMG",29,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4272","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_27","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_007b/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_007b.tif","Other","IMG",27,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4273","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_4","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_004/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_004.tif","Other","IMG",4,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4274","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_5","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_005/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_005.tif","Other","IMG",5,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4275","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_35","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_006b/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_006b.tif","Other","IMG",35,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4276","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_12","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_003/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_003.tif","Other","IMG",12,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4277","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_8","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_007a/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_007a.tif","Other","IMG",8,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4278","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_9","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_007b/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_007b.tif","Other","IMG",9,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4279","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_31","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_003/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_003.tif","Other","IMG",31,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4280","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_32","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_004/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_004.tif","Other","IMG",32,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4281","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_20","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_002/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_002.tif","Other","IMG",20,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4282","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_25","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_006b/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_006b.tif","Other","IMG",25,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4283","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_1","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_001/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_001.tif","Other","IMG",1,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4284","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_23","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_005/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_005.tif","Other","IMG",23,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4285","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_24","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_006a/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_006a.tif","Other","IMG",24,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4286","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_16","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_006b/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_006b.tif","Other","IMG",16,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4287","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_26","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_007a/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_007a.tif","Other","IMG",26,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4288","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_15","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_006a/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_006a.tif","Other","IMG",15,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4289","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_7","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_006b/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_006b.tif","Other","IMG",7,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4290","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_2","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_002/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_002.tif","Other","IMG",2,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4291","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_17","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_007a/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_007a.tif","Other","IMG",17,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4292","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_30","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_002/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_002.tif","Other","IMG",30,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4293","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_10","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_001/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_001.tif","Other","IMG",10,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4294","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_11","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_002/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_002.tif","Other","IMG",11,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4295","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_33","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_005/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_005.tif","Other","IMG",33,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4296","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_21","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_003/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_003.tif","Other","IMG",21,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4297","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_14","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_005/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_005.tif","Other","IMG",14,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4298","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_36","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_007a/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_007a.tif","Other","IMG",36,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4299","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_37","confocal LMXT0000000002 in human strain Other","4X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_007b/2015-10-26_HE_4X_LMH-15-D024-RLL-6B1-11_007b.tif","Other","IMG",37,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4300","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_13","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_004/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_004.tif","Other","IMG",13,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4301","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_18","confocal LMXT0000000002 in human strain Other","20X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_007b/2015-10-26_HE_20X_LMH-15-D024-RLL-6B1-11_007b.tif","Other","IMG",18,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4302","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_3","confocal LMXT0000000002 in human strain Other","10X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_003/2015-10-26_HE_10X_LMH-15-D024-RLL-6B1-11_003.tif","Other","IMG",3,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4303","LMEX0000000287","Histological stain","confocal","10/26/2015","four months old","10/26/2015","LMXT0000000002","Male","LMEX0000000287_IMG_19","confocal LMXT0000000002 in human strain Other","40X","homo sapiens","confocal","LMEX0000000287/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_001/2015-10-26_HE_40X_LMH-15-D024-RLL-6B1-11_001.tif","Other","IMG",19,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4304","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_16","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_005/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_005.tif","C57BL6","IMG",16,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4305","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_3","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_002/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_002.tif","C57BL6","IMG",3,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4306","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_15","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_004a/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_004a.tif","C57BL6","IMG",15,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4307","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_2","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_001a/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_001a.tif","C57BL6","IMG",2,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4308","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_6","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_003a/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_003a.tif","C57BL6","IMG",6,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4309","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_1","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_001/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_001.tif","C57BL6","IMG",1,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4310","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_4","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_002a/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_002a.tif","C57BL6","IMG",4,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4311","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_20","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000288/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_004/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_004.tif","C57BL6","IMG",20,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4312","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_21","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000288/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_005/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_005.tif","C57BL6","IMG",21,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4313","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_7","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_004/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_004.tif","C57BL6","IMG",7,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4314","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_8","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_005/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_005.tif","C57BL6","IMG",8,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4315","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_5","confocal LMXT0000000002 in mouse strain C57BL6","10X","mus musculus","confocal","LMEX0000000288/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_003/2015-05-12_10X_HE_C57BL6_E18.5_LMM.14.49.5.83_003.tif","C57BL6","IMG",5,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4316","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_12","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_003/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_003.tif","C57BL6","IMG",12,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4317","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_17","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000288/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_001/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_001.tif","C57BL6","IMG",17,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4318","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_18","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000288/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_002/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_002.tif","C57BL6","IMG",18,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4319","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_19","confocal LMXT0000000002 in mouse strain C57BL6","4X","mus musculus","confocal","LMEX0000000288/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_003/2015-05-12_4X_HE_C57BL6_E18.5_LMM.14.49.5.83_003.tif","C57BL6","IMG",19,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4320","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_13","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_003a/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_003a.tif","C57BL6","IMG",13,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4321","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_10","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_002/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_002.tif","C57BL6","IMG",10,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
"4322","LMEX0000000288","Histological stain","confocal","05/12/2015","E18.5","05/12/2015","LMXT0000000002","Male","LMEX0000000288_IMG_11","confocal LMXT0000000002 in mouse strain C57BL6","20X","mus musculus","confocal","LMEX0000000288/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_002a/2015-05-12_20X_HE_C57BL6_E18.5_LMM.14.49.5.83_002a.tif","C57BL6","IMG",11,"na","LMPS0000000001","Hematoxylin & eosin",";",";"
