age_label,date,experiment,gender,image_id,label,magnification,organism_label,platform,s3downloadkey,strain,experiment_id
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_22,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_006/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_006.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_23,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_007/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_007.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_24,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_008/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_008.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_25,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_5x7_TileScan_006/2016-01-22_HE_40x_LMH-16-D007-LLL-5C4-10_5x7_TileScan_006.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_26,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_001/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_001.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_27,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_002/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_002.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_28,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_003/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_003.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_29,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_004/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_004.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_3,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_10x_LMH-16-D007-LLL-5C4-10_003/2016-01-22_HE_10x_LMH-16-D007-LLL-5C4-10_003.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_30,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_005/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_005.tif,African_American,LMEX0000000622
four years old,1/22/2016,LMXT0000000002,Male,LMEX0000000622_IMG_31,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000622/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_006/2016-01-22_HE_4x_LMH-16-D007-LLL-5C4-10_006.tif,African_American,LMEX0000000622
nine months old,02/01/2016,LMXT0000000003,Male,LMEX0000000609_IMG_1,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif,African_American,LMEX0000000609
nine months old,02/01/2016,LMXT0000000003,Male,LMEX0000000609_IMG_2,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a.tif,African_American,LMEX0000000609
nine months old,02/01/2016,LMXT0000000003,Male,LMEX0000000609_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000609/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif,African_American,LMEX0000000609
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_1,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_10,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_11,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003a/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003a.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_12,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_004/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_004.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_13,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_14,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005a/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005a.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_15,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_006/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_006.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_16,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001_5X5_TileScan/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001_5X5_TileScan.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_3,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_003.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_4,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_004/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_004.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_5,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_005.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_6,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000611/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_006/2015-09-24_20X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_006.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_7,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_001.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002.tif,African_American,LMEX0000000611
nine months old,9/24/2015,LMXT0000000003,Male,LMEX0000000611_IMG_9,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000611/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002a/2015-09-24_60X_LMH-15-D003-RLL-9B2-13_HOPX_ABCA3_ACTA2_002a.tif,African_American,LMEX0000000611
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_1,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000612/2016-01-13_20X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_002/2016-01-13_20X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_002.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_2,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000612/2016-01-13_20X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_003/2016-01-13_20X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_003.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_3,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000612/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_001/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_001.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_4,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000612/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_001a/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_001a.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_5,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000612/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_002/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_002.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_6,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000612/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_002a/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_002a.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_7,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000612/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_003/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_003.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_8,confocal LMXT0000000003 in human strain African_American,60X,homo sapiens,confocal,LMEX0000000612/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_003a/2016-01-13_60X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_003a.tif,African_American,LMEX0000000612
nine months old,1/13/2016,LMXT0000000003,Male,LMEX0000000612_IMG_9,confocal LMXT0000000003 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000612/2016-01-13_20X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_001/2016-01-13_20X_LMH-16-D003-LLL-4C2-14_NKX2.1_PECAM1_ACTA2_001.tif,African_American,LMEX0000000612
nine months old,1/29/2016,LMXT0000000002,Male,LMEX0000000614_IMG_1,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-01-29_HE_10x_LMH-16-D003-LLL-4B2-13_9x8_TileScan/2016-01-29_HE_10x_LMH-16-D003-LLL-4B2-13_9x8_TileScan.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_10,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_002/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_002.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_11,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_003/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_003.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_12,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_004/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_004.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_13,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_005/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_005.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_14,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_006/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_006.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_15,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_001/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_001.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_16,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_002/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_002.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_17,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_003/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_003.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_18,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_004/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_004.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_19,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_005/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_005.tif,African_American,LMEX0000000614
nine months old,1/29/2016,LMXT0000000002,Male,LMEX0000000614_IMG_2,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-01-29_HE_4x_LMH-16-D003-LLL-4B2-13_11x10_TileScan/2016-01-29_HE_4x_LMH-16-D003-LLL-4B2-13_11x10_TileScan.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_20,confocal LMXT0000000002 in human strain African_American,40X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_006/2016-02-01_HE_40x_LMH-16-D003-LLL-4B2-13_006.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_21,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_001/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_001.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_22,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_002/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_002.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_23,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_003/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_003.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_24,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_004/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_004.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_25,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_005/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_005.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_26,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_006/2016-02-01_HE_4x_LMH-16-D003-LLL-4B2-13_006.tif,African_American,LMEX0000000614
nine months old,02/03/2016,LMXT0000000002,Male,LMEX0000000614_IMG_27,confocal LMXT0000000002 in human strain African_American,4X,homo sapiens,confocal,LMEX0000000614/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_12x9_TileScan/2016-02-03_HE_4x_LMH-16-D003-LLL-6B3-9_12x9_TileScan.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_3,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_001/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_001.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_4,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_002/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_002.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_5,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_003/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_003.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_6,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_004/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_004.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_7,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_005/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_005.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_8,confocal LMXT0000000002 in human strain African_American,10X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_006/2016-02-01_HE_10x_LMH-16-D003-LLL-4B2-13_006.tif,African_American,LMEX0000000614
nine months old,02/01/2016,LMXT0000000002,Male,LMEX0000000614_IMG_9,confocal LMXT0000000002 in human strain African_American,20X,homo sapiens,confocal,LMEX0000000614/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_001/2016-02-01_HE_20x_LMH-16-D003-LLL-4B2-13_001.tif,African_American,LMEX0000000614
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_1,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_001/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_001.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_10,confocal LMXT0000000002 in human strain Other,20X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_005/2016-02-10_HE_20x_LMH-16-D024-LLL-8A2-10_005.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_11,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_001/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_001.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_12,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_002/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_002.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_13,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_003/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_003.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_14,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_004/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_004.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_15,confocal LMXT0000000002 in human strain Other,40X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_005/2016-02-10_HE_40x_LMH-16-D024-LLL-8A2-10_005.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_16,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_001/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_001.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_17,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_002/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_002.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_18,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_003/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_003.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_19,confocal LMXT0000000002 in human strain Other,4X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_004/2016-02-10_HE_4x_LMH-16-D024-LLL-8A2-10_004.tif,Other,LMEX0000000615
four months old,02/10/2016,LMXT0000000002,Male,LMEX0000000615_IMG_2,confocal LMXT0000000002 in human strain Other,10X,homo sapiens,confocal,LMEX0000000615/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_002/2016-02-10_HE_10x_LMH-16-D024-LLL-8A2-10_002.tif,Other,LMEX0000000615
