"","experiment_id","age_label","date","experiment","gender","image_id","label","magnification","organism_label","platform","s3downloadkey","strain","id","X","color","probe_id","probe_label","target_conditions","target_molecules"
"4960","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_5","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000607/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_005/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_005.tif","African_American","IMG",5,"Red","LMPA0000000042","Anti-ABCA3 - Mouse ",";","http://www.w3.org/2002/07/owl#Gene_ID_21;ABCA3"
"4961","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_5","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000607/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_005/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_005.tif","African_American","IMG",5,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_59;ACTA2"
"4962","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000607/2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a/2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a.tif","African_American","IMG",7,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_84525;HOPX"
"4963","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000607/2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a/2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a.tif","African_American","IMG",7,"Red","LMPA0000000042","Anti-ABCA3 - Mouse ",";","http://www.w3.org/2002/07/owl#Gene_ID_21;ABCA3"
"4964","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000607/2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a/2015-09-22_60X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_001a.tif","African_American","IMG",7,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_59;ACTA2"
"4965","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_4","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000607/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_004/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_004.tif","African_American","IMG",4,"Green","LMPA0000000027","Hopx","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000161;endothelial cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000187;intermediate pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000379;type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000380;immature type I pneumocyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000573;proximal acinar tubule epithelial cell","http://www.w3.org/2002/07/owl#Gene_ID_84525;HOPX"
"4966","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_4","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000607/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_004/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_004.tif","African_American","IMG",4,"Red","LMPA0000000042","Anti-ABCA3 - Mouse ",";","http://www.w3.org/2002/07/owl#Gene_ID_21;ABCA3"
"4967","LMEX0000000607","four years old","9/22/2015","LMXT0000000003","Male","LMEX0000000607_IMG_4","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000607/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_004/2015-09-22_20X_LMH-15-D007-RLL-10C1-9_HOPX_ABCA3_ACTA2_004.tif","African_American","IMG",4,"White","LMPA0000000034","?-Smooth Muscle Actin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000243;myofibroblast|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000273;pericyte|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000343;smooth muscle cell","http://www.w3.org/2002/07/owl#Gene_ID_59;ACTA2"
"4968","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_5","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002.tif","African_American","IMG",5,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4969","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_5","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002.tif","African_American","IMG",5,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4970","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_5","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002.tif","African_American","IMG",5,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4971","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_2","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003.tif","African_American","IMG",2,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4972","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_2","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003.tif","African_American","IMG",2,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4973","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_2","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003.tif","African_American","IMG",2,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4974","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_3","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",3,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4975","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_3","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",3,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4976","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_3","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",3,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4977","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_8","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",8,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4978","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_8","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",8,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4979","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_8","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",8,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4980","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_6","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002a/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002a.tif","African_American","IMG",6,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4981","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_6","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002a/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002a.tif","African_American","IMG",6,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4982","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_6","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002a/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002a.tif","African_American","IMG",6,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4983","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_4","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001a.tif","African_American","IMG",4,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4984","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_4","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001a.tif","African_American","IMG",4,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4985","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_4","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_001a.tif","African_American","IMG",4,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4986","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_1","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002.tif","African_American","IMG",1,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4987","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_1","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002.tif","African_American","IMG",1,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4988","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_1","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000608/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002/2016-02-01_20X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_002.tif","African_American","IMG",1,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4989","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003.tif","African_American","IMG",7,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4990","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003.tif","African_American","IMG",7,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4991","LMEX0000000608","four years old","02/01/2016","LMXT0000000003","Female","LMEX0000000608_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000608/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003/2016-02-01_60X_LMH-16-D001-LLL-6B1-13_SCGB1A1_TUBA4A_MUC5AC_003.tif","African_American","IMG",7,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4992","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_3","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000609/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",3,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4993","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_3","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000609/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",3,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4994","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_3","confocal LMXT0000000003 in human strain African_American","20X","homo sapiens","confocal","LMEX0000000609/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_20X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",3,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4995","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_2","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a.tif","African_American","IMG",2,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4996","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_2","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a.tif","African_American","IMG",2,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"4997","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_2","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001a.tif","African_American","IMG",2,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"4998","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_1","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",1,"Green","LMPA0000000019","Muc5AC",";","http://www.w3.org/2002/07/owl#Gene_ID_4586;MUC5AC"
"4999","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_1","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",1,"Red","LMPA0000000016","CCSP ",";","http://www.w3.org/2002/07/owl#Gene_ID_7356;SCGB1A1"
"5000","LMEX0000000609","nine months old","02/01/2016","LMXT0000000003","Male","LMEX0000000609_IMG_1","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000609/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001/2016-02-01_60X_LMH-16-D003-LLL-4B2-15_SCGB1A1_TUBA4A_MUC5AC_001.tif","African_American","IMG",1,"White","LMPA0000000011","Acetylated Tubulin","http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000142;ciliated cell|http://ontology.lungmap.net/ontologies/mouse_anatomy#LMMA0000000247;nerve fiber","http://www.w3.org/2002/07/owl#Gene_ID_7277;TUBA4A"
"5001","LMEX0000000610","four years old","9/29/2015","LMXT0000000003","Male","LMEX0000000610_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000610/2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_003/2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_003.tif","African_American","IMG",7,"White","LMPA0000000001","Cytokeratin 5",";","http://www.w3.org/2002/07/owl#Gene_ID_3852;KRT5"
"5002","LMEX0000000610","four years old","9/29/2015","LMXT0000000003","Male","LMEX0000000610_IMG_7","confocal LMXT0000000003 in human strain African_American","60X","homo sapiens","confocal","LMEX0000000610/2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_003/2015-09-29_60X_LMH-15-D007-RLL-10B2-14_TP63_NKX2.1_KRT5_003.tif","African_American","IMG",7,"Red","LMPA0000000003","p63",";","http://www.w3.org/2002/07/owl#Gene_ID_8626;TP63"
